"Date","Price","Open","High","Low","Change %"
"09/07/1994","6.215","6.215","6.215","6.215","0.27%"
"09/06/1994","6.198","6.198","6.198","6.198","0.83%"
"09/02/1994","6.147","6.147","6.147","6.147","0.24%"
"09/01/1994","6.132","6.132","6.132","6.132","-0.28%"
"08/31/1994","6.149","6.149","6.149","6.149","-0.28%"
"08/30/1994","6.166","6.166","6.166","6.166","-0.53%"
"08/29/1994","6.199","6.199","6.199","6.199","0.24%"
"08/26/1994","6.184","6.184","6.184","6.184","-0.69%"
"08/25/1994","6.227","6.227","6.227","6.227","1.07%"
"08/24/1994","6.161","6.161","6.161","6.161","-0.50%"
"08/23/1994","6.192","6.192","6.192","6.192","-0.83%"
"08/22/1994","6.244","6.244","6.244","6.244","0.56%"
"08/19/1994","6.209","6.209","6.209","6.209","0.00%"
"08/18/1994","6.209","6.209","6.209","6.209","0.84%"
"08/17/1994","6.157","6.157","6.157","6.157","0.00%"
"08/16/1994","6.157","6.157","6.157","6.157","-1.38%"
"08/15/1994","6.243","6.243","6.243","6.243","0.00%"
"08/12/1994","6.243","6.243","6.243","6.243","0.00%"
"08/11/1994","6.243","6.243","6.243","6.243","0.82%"
"08/10/1994","6.192","6.192","6.192","6.192","-0.55%"
"08/09/1994","6.226","6.226","6.226","6.226","0.00%"
"08/08/1994","6.226","6.226","6.226","6.226","0.00%"
"08/05/1994","6.226","6.226","6.226","6.226","4.25%"
"08/04/1994","5.972","5.972","5.972","5.972","0.56%"
"08/03/1994","5.939","5.939","5.939","5.939","-0.85%"
"08/02/1994","5.990","5.990","5.990","5.990","-0.28%"
"08/01/1994","6.007","6.007","6.007","6.007","0.00%"
"07/29/1994","6.007","6.007","6.007","6.007","-3.66%"
"07/28/1994","6.235","6.235","6.235","6.235","-0.35%"
"07/27/1994","6.257","6.257","6.257","6.257","2.54%"
"07/26/1994","6.102","6.102","6.102","6.102","0.02%"
"07/25/1994","6.101","6.101","6.101","6.101","-0.29%"
"07/22/1994","6.119","6.119","6.119","6.119","0.58%"
"07/21/1994","6.084","6.084","6.084","6.084","1.15%"
"07/20/1994","6.015","6.015","6.015","6.015","1.76%"
"07/19/1994","5.911","5.911","5.911","5.911","-1.15%"
"07/18/1994","5.980","5.980","5.980","5.980","-0.86%"
"07/15/1994","6.032","6.032","6.032","6.032","0.00%"
"07/14/1994","6.032","6.032","6.032","6.032","-2.51%"
"07/13/1994","6.187","6.187","6.187","6.187","-0.55%"
"07/12/1994","6.221","6.221","6.221","6.221","-0.83%"
"07/11/1994","6.273","6.273","6.273","6.273","0.56%"
"07/08/1994","6.238","6.238","6.238","6.238","2.25%"
"07/07/1994","6.101","6.101","6.101","6.101","0.28%"
"07/06/1994","6.084","6.084","6.084","6.084","-0.56%"
"07/05/1994","6.118","6.118","6.118","6.118","-0.83%"
"07/01/1994","6.169","6.169","6.169","6.169","-0.26%"
"06/30/1994","6.185","6.185","6.185","6.185","1.38%"
"06/29/1994","6.101","6.101","6.101","6.101","-0.51%"
"06/28/1994","6.132","6.132","6.132","6.132","1.09%"
"06/27/1994","6.066","6.066","6.066","6.066","-0.70%"
"06/24/1994","6.109","6.109","6.109","6.109","2.97%"
"06/23/1994","5.933","5.933","5.933","5.933","-0.37%"
"06/22/1994","5.955","5.955","5.955","5.955","-0.35%"
"06/21/1994","5.976","5.976","5.976","5.976","1.46%"
"06/20/1994","5.890","5.890","5.890","5.890","0.60%"
"06/17/1994","5.855","5.855","5.855","5.855","1.47%"
"06/16/1994","5.770","5.770","5.770","5.770","-1.47%"
"06/15/1994","5.856","5.856","5.856","5.856","1.17%"
"06/14/1994","5.788","5.788","5.788","5.788","-1.45%"
"06/13/1994","5.873","5.873","5.873","5.873","0.58%"
"06/10/1994","5.839","5.839","5.839","5.839","1.16%"
"06/09/1994","5.772","5.772","5.772","5.772","0.00%"
"06/08/1994","5.772","5.772","5.772","5.772","0.00%"
"06/07/1994","5.772","5.772","5.772","5.772","-0.02%"
"06/06/1994","5.773","5.773","5.773","5.773","-1.43%"
"06/03/1994","5.857","5.857","5.857","5.857","-0.86%"
"06/02/1994","5.908","5.908","5.908","5.908","-1.14%"
"06/01/1994","5.976","5.976","5.976","5.976","-0.28%"
"05/31/1994","5.993","5.993","5.993","5.993","-0.23%"
"05/27/1994","6.007","6.007","6.007","6.007","1.13%"
"05/26/1994","5.940","5.940","5.940","5.940","0.00%"
"05/25/1994","5.940","5.940","5.940","5.940","0.73%"
"05/24/1994","5.897","5.897","5.897","5.897","-0.29%"
"05/23/1994","5.914","5.914","5.914","5.914","2.42%"
"05/20/1994","5.774","5.774","5.774","5.774","1.23%"
"05/19/1994","5.704","5.704","5.704","5.704","-1.49%"
"05/18/1994","5.790","5.790","5.790","5.790","-1.76%"
"05/17/1994","5.894","5.894","5.894","5.894","-1.72%"
"05/16/1994","5.997","5.997","5.997","5.997","-0.84%"
"05/13/1994","6.048","6.048","6.048","6.048","-0.82%"
"05/12/1994","6.098","6.098","6.098","6.098","-1.66%"
"05/11/1994","6.201","6.201","6.201","6.201","1.13%"
"05/10/1994","6.132","6.132","6.132","6.132","-1.92%"
"05/09/1994","6.252","6.252","6.252","6.252","2.29%"
"05/06/1994","6.112","6.112","6.112","6.112","3.79%"
"05/05/1994","5.889","5.889","5.889","5.889","0.89%"
"05/04/1994","5.837","5.837","5.837","5.837","-0.58%"
"05/03/1994","5.871","5.871","5.871","5.871","1.47%"
"05/02/1994","5.786","5.786","5.786","5.786","0.89%"
"04/29/1994","5.735","5.735","5.735","5.735","-1.26%"
"04/28/1994","5.808","5.808","5.808","5.808","-3.65%"
"04/27/1994","6.028","6.028","6.028","6.028","8.83%"
"04/26/1994","5.539","5.539","5.539","5.539","-0.91%"
"04/25/1994","5.590","5.590","5.590","5.590","-0.30%"
"04/22/1994","5.607","5.607","5.607","5.607","0.95%"
"04/21/1994","5.554","5.554","5.554","5.554","-1.82%"
"04/20/1994","5.657","5.657","5.657","5.657","-0.28%"
"04/19/1994","5.673","5.673","5.673","5.673","0.00%"
"04/18/1994","5.673","5.673","5.673","5.673","3.47%"
"04/15/1994","5.483","5.483","5.483","5.483","0.66%"
"04/14/1994","5.447","5.447","5.447","5.447","0.63%"
"04/13/1994","5.413","5.413","5.413","5.413","0.32%"
"04/12/1994","5.396","5.396","5.396","5.396","-0.30%"
"04/11/1994","5.412","5.412","5.412","5.412","0.02%"
"04/08/1994","5.411","5.411","5.411","5.411","0.95%"
"04/07/1994","5.360","5.360","5.360","5.360","-0.63%"
"04/06/1994","5.394","5.394","5.394","5.394","-0.61%"
"04/05/1994","5.427","5.427","5.427","5.427","-2.72%"
"04/04/1994","5.579","5.579","5.579","5.579","7.45%"
"03/31/1994","5.192","5.192","5.192","5.192","0.33%"
"03/30/1994","5.175","5.175","5.175","5.175","-0.33%"
"03/29/1994","5.192","5.192","5.192","5.192","1.31%"
"03/28/1994","5.125","5.125","5.125","5.125","0.00%"
"03/25/1994","5.125","5.125","5.125","5.125","0.87%"
"03/24/1994","5.081","5.081","5.081","5.081","0.43%"
"03/23/1994","5.059","5.059","5.059","5.059","2.22%"
"03/22/1994","4.949","4.949","4.949","4.949","-2.37%"
"03/21/1994","5.069","5.069","5.069","5.069","1.04%"
"03/18/1994","5.017","5.017","5.017","5.017","1.76%"
"03/17/1994","4.930","4.930","4.930","4.930","0.72%"
"03/16/1994","4.895","4.895","4.895","4.895","-1.03%"
"03/15/1994","4.946","4.946","4.946","4.946","-0.34%"
"03/14/1994","4.963","4.963","4.963","4.963","0.87%"
"03/11/1994","4.920","4.920","4.920","4.920","-0.83%"
"03/10/1994","4.961","4.961","4.961","4.961","1.04%"
"03/09/1994","4.910","4.910","4.910","4.910","-0.35%"
"03/08/1994","4.927","4.927","4.927","4.927","1.05%"
"03/07/1994","4.876","4.876","4.876","4.876","-0.33%"
"03/04/1994","4.892","4.892","4.892","4.892","1.75%"
"03/03/1994","4.808","4.808","4.808","4.808","0.71%"
"03/02/1994","4.774","4.774","4.774","4.774","-1.04%"
"03/01/1994","4.824","4.824","4.824","4.824","3.19%"
"02/28/1994","4.675","4.675","4.675","4.675","-0.70%"
"02/25/1994","4.708","4.708","4.708","4.708","-0.34%"
"02/24/1994","4.724","4.724","4.724","4.724","6.35%"
"02/23/1994","4.442","4.442","4.442","4.442","-1.88%"
"02/22/1994","4.527","4.527","4.527","4.527","-0.37%"
"02/21/1994","4.544","4.544","4.544","4.544","0.49%"
"02/18/1994","4.522","4.522","4.522","4.522","0.91%"
"02/17/1994","4.481","4.481","4.481","4.481","1.56%"
"02/16/1994","4.412","4.412","4.412","4.412","0.20%"
"02/15/1994","4.403","4.403","4.403","4.403","0.00%"
"02/14/1994","4.403","4.403","4.403","4.403","-0.18%"
"02/11/1994","4.411","4.411","4.411","4.411","-0.81%"
"02/10/1994","4.447","4.447","4.447","4.447","1.05%"
"02/09/1994","4.401","4.401","4.401","4.401","-0.36%"
"02/08/1994","4.417","4.417","4.417","4.417","0.39%"
"02/07/1994","4.400","4.400","4.400","4.400","0.20%"
"02/04/1994","4.391","4.391","4.391","4.391","2.57%"
"02/03/1994","4.281","4.281","4.281","4.281","2.39%"
"02/02/1994","4.181","4.181","4.181","4.181","-0.40%"
"02/01/1994","4.198","4.198","4.198","4.198","1.82%"
"01/31/1994","4.123","4.123","4.123","4.123","0.59%"
"01/28/1994","4.099","4.099","4.099","4.099","-0.39%"
"01/27/1994","4.115","4.115","4.115","4.115","-0.41%"
"01/26/1994","4.132","4.132","4.132","4.132","1.32%"
"01/25/1994","4.078","4.078","4.078","4.078","0.39%"
"01/24/1994","4.062","4.062","4.062","4.062","0.10%"
"01/21/1994","4.058","4.058","4.058","4.058","0.82%"
"01/20/1994","4.025","4.025","4.025","4.025","-1.57%"
"01/19/1994","4.089","4.089","4.089","4.089","-0.20%"
"01/18/1994","4.097","4.097","4.097","4.097","-0.92%"
"01/17/1994","4.135","4.135","4.135","4.135","0.10%"
"01/14/1994","4.131","4.131","4.131","4.131","0.58%"
"01/13/1994","4.107","4.107","4.107","4.107","2.29%"
"01/12/1994","4.015","4.015","4.015","4.015","-0.84%"
"01/11/1994","4.049","4.049","4.049","4.049","-0.42%"
"01/10/1994","4.066","4.066","4.066","4.066","-0.42%"
"01/07/1994","4.083","4.083","4.083","4.083","-3.15%"
"01/06/1994","4.216","4.216","4.216","4.216","-1.56%"
"01/05/1994","4.283","4.283","4.283","4.283","0.40%"
"01/04/1994","4.266","4.266","4.266","4.266","-1.16%"
"01/03/1994","4.316","4.316","4.316","4.316","1.74%"
"12/30/1993","4.242","4.242","4.242","4.242","1.00%"
"12/29/1993","4.200","4.200","4.200","4.200","0.48%"
"12/28/1993","4.180","4.180","4.180","4.180","-0.48%"
"12/27/1993","4.200","4.200","4.200","4.200","0.29%"
"12/23/1993","4.188","4.188","4.188","4.188","0.10%"
"12/22/1993","4.184","4.184","4.184","4.184","-0.33%"
"12/21/1993","4.198","4.198","4.198","4.198","0.00%"
"12/20/1993","4.198","4.198","4.198","4.198","0.82%"
"12/17/1993","4.164","4.164","4.164","4.164","-0.83%"
"12/16/1993","4.199","4.199","4.199","4.199","0.12%"
"12/15/1993","4.194","4.194","4.194","4.194","-0.90%"
"12/14/1993","4.232","4.232","4.232","4.232","0.38%"
"12/13/1993","4.216","4.216","4.216","4.216","0.00%"
"12/10/1993","4.216","4.216","4.216","4.216","1.20%"
"12/09/1993","4.166","4.166","4.166","4.166","0.60%"
"12/08/1993","4.141","4.141","4.141","4.141","-0.72%"
"12/07/1993","4.171","4.171","4.171","4.171","0.31%"
"12/06/1993","4.158","4.158","4.158","4.158","-1.19%"
"12/03/1993","4.208","4.208","4.208","4.208","-0.02%"
"12/02/1993","4.209","4.209","4.209","4.209","0.69%"
"12/01/1993","4.180","4.180","4.180","4.180","-0.97%"
"11/30/1993","4.221","4.221","4.221","4.221","1.27%"
"11/29/1993","4.168","4.168","4.168","4.168","0.41%"
"11/26/1993","4.151","4.151","4.151","4.151","-1.19%"
"11/24/1993","4.201","4.201","4.201","4.201","-0.38%"
"11/23/1993","4.217","4.217","4.217","4.217","-0.31%"
"11/22/1993","4.230","4.230","4.230","4.230","0.91%"
"11/19/1993","4.192","4.192","4.192","4.192","1.57%"
"11/18/1993","4.127","4.127","4.127","4.127","1.35%"
"11/17/1993","4.072","4.072","4.072","4.072","0.52%"
"11/16/1993","4.051","4.051","4.051","4.051","-0.49%"
"11/15/1993","4.071","4.071","4.071","4.071","-0.73%"
"11/12/1993","4.101","4.101","4.101","4.101","-1.20%"
"11/11/1993","4.151","4.151","4.151","4.151","0.02%"
"11/10/1993","4.150","4.150","4.150","4.150","1.44%"
"11/09/1993","4.091","4.091","4.091","4.091","-0.39%"
"11/08/1993","4.107","4.107","4.107","4.107","-1.61%"
"11/05/1993","4.174","4.174","4.174","4.174","0.43%"
"11/04/1993","4.156","4.156","4.156","4.156","0.41%"
"11/03/1993","4.139","4.139","4.139","4.139","0.00%"
"11/02/1993","4.139","4.139","4.139","4.139","0.80%"
"11/01/1993","4.106","4.106","4.106","4.106","3.77%"
"10/28/1993","3.957","3.957","3.957","3.957","-1.03%"
"10/27/1993","3.998","3.998","3.998","3.998","2.75%"
"10/26/1993","3.891","3.891","3.891","3.891","-0.44%"
"10/25/1993","3.908","3.908","3.908","3.908","0.00%"
"10/22/1993","3.908","3.908","3.908","3.908","1.32%"
"10/21/1993","3.857","3.857","3.857","3.857","0.89%"
"10/20/1993","3.823","3.823","3.823","3.823","-0.03%"
"10/19/1993","3.824","3.824","3.824","3.824","-0.31%"
"10/18/1993","3.836","3.836","3.836","3.836","1.43%"
"10/15/1993","3.782","3.782","3.782","3.782","-0.24%"
"10/14/1993","3.791","3.791","3.791","3.791","-0.66%"
"10/13/1993","3.816","3.816","3.816","3.816","0.21%"
"10/12/1993","3.808","3.808","3.808","3.808","4.10%"
"10/11/1993","3.658","3.658","3.658","3.658","-3.10%"
"10/08/1993","3.775","3.775","3.775","3.775","-1.31%"
"10/07/1993","3.825","3.825","3.825","3.825","0.00%"
"10/06/1993","3.825","3.825","3.825","3.825","-0.65%"
"10/05/1993","3.850","3.850","3.850","3.850","0.65%"
"10/04/1993","3.825","3.825","3.825","3.825","-0.23%"
"10/01/1993","3.834","3.834","3.834","3.834","-1.06%"
"09/30/1993","3.875","3.875","3.875","3.875","0.86%"
"09/29/1993","3.842","3.842","3.842","3.842","1.29%"
"09/28/1993","3.793","3.793","3.793","3.793","0.00%"
"09/27/1993","3.793","3.793","3.793","3.793","-1.28%"
"09/24/1993","3.842","3.842","3.842","3.842","-1.89%"
"09/23/1993","3.916","3.916","3.916","3.916","0.20%"
"09/22/1993","3.908","3.908","3.908","3.908","1.32%"
"09/21/1993","3.857","3.857","3.857","3.857","-1.18%"
"09/20/1993","3.903","3.903","3.903","3.903","0.85%"
"09/17/1993","3.870","3.870","3.870","3.870","0.10%"
"09/16/1993","3.866","3.866","3.866","3.866","0.44%"
"09/15/1993","3.849","3.849","3.849","3.849","-0.65%"
"09/14/1993","3.874","3.874","3.874","3.874","1.73%"
"09/13/1993","3.808","3.808","3.808","3.808","0.77%"
"09/10/1993","3.779","3.779","3.779","3.779","-1.61%"
"09/09/1993","3.841","3.841","3.841","3.841","2.18%"
"09/08/1993","3.759","3.759","3.759","3.759","1.79%"
"09/07/1993","3.693","3.693","3.693","3.693","-0.46%"
"09/03/1993","3.710","3.710","3.710","3.710","-2.60%"
"09/02/1993","3.809","3.809","3.809","3.809","-1.27%"
"09/01/1993","3.858","3.858","3.858","3.858","-0.34%"
"08/31/1993","3.871","3.871","3.871","3.871","0.75%"
"08/30/1993","3.842","3.842","3.842","3.842","-0.44%"
"08/27/1993","3.859","3.859","3.859","3.859","0.86%"
"08/26/1993","3.826","3.826","3.826","3.826","-0.86%"
"08/25/1993","3.859","3.859","3.859","3.859","0.00%"
"08/24/1993","3.859","3.859","3.859","3.859","-1.96%"
"08/23/1993","3.936","3.936","3.936","3.936","0.64%"
"08/20/1993","3.911","3.911","3.911","3.911","-0.03%"
"08/19/1993","3.912","3.912","3.912","3.912","-1.09%"
"08/18/1993","3.955","3.955","3.955","3.955","-0.85%"
"08/17/1993","3.989","3.989","3.989","3.989","0.63%"
"08/16/1993","3.964","3.964","3.964","3.964","0.00%"
"08/13/1993","3.964","3.964","3.964","3.964","-1.69%"
"08/12/1993","4.032","4.032","4.032","4.032","-0.93%"
"08/11/1993","4.070","4.070","4.070","4.070","-0.32%"
"08/10/1993","4.083","4.083","4.083","4.083","0.52%"
"08/09/1993","4.062","4.062","4.062","4.062","-0.51%"
"08/06/1993","4.083","4.083","4.083","4.083","-0.54%"
"08/05/1993","4.105","4.105","4.105","4.105","-1.20%"
"08/04/1993","4.155","4.155","4.155","4.155","0.10%"
"08/03/1993","4.151","4.151","4.151","4.151","-0.79%"
"08/02/1993","4.184","4.184","4.184","4.184","0.99%"
"07/30/1993","4.143","4.143","4.143","4.143","0.70%"
"07/29/1993","4.114","4.114","4.114","4.114","-2.44%"
"07/28/1993","4.217","4.217","4.217","4.217","0.60%"
"07/27/1993","4.192","4.192","4.192","4.192","0.00%"
"07/26/1993","4.192","4.192","4.192","4.192","-0.40%"
"07/23/1993","4.209","4.209","4.209","4.209","0.41%"
"07/22/1993","4.192","4.192","4.192","4.192","2.07%"
"07/21/1993","4.107","4.107","4.107","4.107","1.26%"
"07/20/1993","4.056","4.056","4.056","4.056","1.68%"
"07/19/1993","3.989","3.989","3.989","3.989","0.83%"
"07/16/1993","3.956","3.956","3.956","3.956","-0.43%"
"07/15/1993","3.973","3.973","3.973","3.973","0.40%"
"07/14/1993","3.957","3.957","3.957","3.957","-1.35%"
"07/13/1993","4.011","4.011","4.011","4.011","1.13%"
"07/12/1993","3.966","3.966","3.966","3.966","1.07%"
"07/09/1993","3.924","3.924","3.924","3.924","-0.86%"
"07/08/1993","3.958","3.958","3.958","3.958","-0.85%"
"07/07/1993","3.992","3.992","3.992","3.992","2.54%"
"07/06/1993","3.893","3.893","3.893","3.893","-0.84%"
"07/02/1993","3.926","3.926","3.926","3.926","-1.28%"
"07/01/1993","3.977","3.977","3.977","3.977","-0.82%"
"06/30/1993","4.010","4.010","4.010","4.010","0.00%"
"06/29/1993","4.010","4.010","4.010","4.010","-1.01%"
"06/28/1993","4.051","4.051","4.051","4.051","-1.00%"
"06/25/1993","4.092","4.092","4.092","4.092","-1.18%"
"06/24/1993","4.141","4.141","4.141","4.141","-1.29%"
"06/23/1993","4.195","4.195","4.195","4.195","2.04%"
"06/22/1993","4.111","4.111","4.111","4.111","-0.51%"
"06/21/1993","4.132","4.132","4.132","4.132","-0.22%"
"06/18/1993","4.141","4.141","4.141","4.141","1.64%"
"06/17/1993","4.074","4.074","4.074","4.074","0.10%"
"06/16/1993","4.070","4.070","4.070","4.070","-0.10%"
"06/15/1993","4.074","4.074","4.074","4.074","-1.12%"
"06/14/1993","4.120","4.120","4.120","4.120","-0.10%"
"06/11/1993","4.124","4.124","4.124","4.124","-3.53%"
"06/10/1993","4.275","4.275","4.275","4.275","0.00%"
"06/09/1993","4.275","4.275","4.275","4.275","1.18%"
"06/08/1993","4.225","4.225","4.225","4.225","-1.35%"
"06/07/1993","4.283","4.283","4.283","4.283","-0.58%"
"06/04/1993","4.308","4.308","4.308","4.308","4.44%"
"06/03/1993","4.125","4.125","4.125","4.125","-0.79%"
"06/02/1993","4.158","4.158","4.158","4.158","0.41%"
"06/01/1993","4.141","4.141","4.141","4.141","-2.33%"
"05/28/1993","4.240","4.240","4.240","4.240","0.09%"
"05/27/1993","4.236","4.236","4.236","4.236","1.68%"
"05/26/1993","4.166","4.166","4.166","4.166","0.07%"
"05/25/1993","4.163","4.163","4.163","4.163","-0.41%"
"05/24/1993","4.180","4.180","4.180","4.180","2.53%"
"05/21/1993","4.077","4.077","4.077","4.077","1.59%"
"05/20/1993","4.013","4.013","4.013","4.013","0.73%"
"05/19/1993","3.984","3.984","3.984","3.984","-1.04%"
"05/18/1993","4.026","4.026","4.026","4.026","0.22%"
"05/17/1993","4.017","4.017","4.017","4.017","1.49%"
"05/14/1993","3.958","3.958","3.958","3.958","1.93%"
"05/13/1993","3.883","3.883","3.883","3.883","1.97%"
"05/12/1993","3.808","3.808","3.808","3.808","0.87%"
"05/11/1993","3.775","3.775","3.775","3.775","0.00%"
"05/10/1993","3.775","3.775","3.775","3.775","0.11%"
"05/07/1993","3.771","3.771","3.771","3.771","-0.24%"
"05/06/1993","3.780","3.780","3.780","3.780","-0.32%"
"05/05/1993","3.792","3.792","3.792","3.792","1.53%"
"05/04/1993","3.735","3.735","3.735","3.735","0.00%"
"05/03/1993","3.735","3.735","3.735","3.735","-1.94%"
"04/30/1993","3.809","3.809","3.809","3.809","0.85%"
"04/29/1993","3.777","3.777","3.777","3.777","-1.90%"
"04/28/1993","3.850","3.850","3.850","3.850","0.50%"
"04/27/1993","3.831","3.831","3.831","3.831","4.39%"
"04/26/1993","3.670","3.670","3.670","3.670","-1.26%"
"04/23/1993","3.717","3.717","3.717","3.717","0.32%"
"04/22/1993","3.705","3.705","3.705","3.705","-0.46%"
"04/21/1993","3.722","3.722","3.722","3.722","-0.91%"
"04/20/1993","3.756","3.756","3.756","3.756","0.00%"
"04/19/1993","3.756","3.756","3.756","3.756","-0.24%"
"04/16/1993","3.765","3.765","3.765","3.765","-0.03%"
"04/15/1993","3.766","3.766","3.766","3.766","0.45%"
"04/14/1993","3.749","3.749","3.749","3.749","-0.90%"
"04/13/1993","3.783","3.783","3.783","3.783","-0.42%"
"04/12/1993","3.799","3.799","3.799","3.799","-0.89%"
"04/09/1993","3.833","3.833","3.833","3.833","0.31%"
"04/08/1993","3.821","3.821","3.821","3.821","-2.62%"
"04/07/1993","3.924","3.924","3.924","3.924","0.10%"
"04/06/1993","3.920","3.920","3.920","3.920","-0.53%"
"04/05/1993","3.941","3.941","3.941","3.941","-0.63%"
"04/02/1993","3.966","3.966","3.966","3.966","0.63%"
"04/01/1993","3.941","3.941","3.941","3.941","-0.30%"
"03/31/1993","3.953","3.953","3.953","3.953","1.15%"
"03/30/1993","3.908","3.908","3.908","3.908","-1.24%"
"03/29/1993","3.957","3.957","3.957","3.957","-1.44%"
"03/26/1993","4.015","4.015","4.015","4.015","2.53%"
"03/25/1993","3.916","3.916","3.916","3.916","0.44%"
"03/24/1993","3.899","3.899","3.899","3.899","1.09%"
"03/23/1993","3.857","3.857","3.857","3.857","-0.44%"
"03/22/1993","3.874","3.874","3.874","3.874","-1.07%"
"03/19/1993","3.916","3.916","3.916","3.916","1.95%"
"03/18/1993","3.841","3.841","3.841","3.841","-2.54%"
"03/17/1993","3.941","3.941","3.941","3.941","1.73%"
"03/16/1993","3.874","3.874","3.874","3.874","-4.56%"
"03/15/1993","4.059","4.059","4.059","4.059","-0.20%"
"03/12/1993","4.067","4.067","4.067","4.067","1.90%"
"03/11/1993","3.991","3.991","3.991","3.991","0.00%"
"03/10/1993","3.991","3.991","3.991","3.991","0.00%"
"03/09/1993","3.991","3.991","3.991","3.991","1.27%"
"03/08/1993","3.941","3.941","3.941","3.941","1.29%"
"03/05/1993","3.891","3.891","3.891","3.891","4.40%"
"03/04/1993","3.727","3.727","3.727","3.727","-1.74%"
"03/03/1993","3.793","3.793","3.793","3.793","-1.68%"
"03/02/1993","3.858","3.858","3.858","3.858","-0.23%"
"03/01/1993","3.867","3.867","3.867","3.867","-1.25%"
"02/26/1993","3.916","3.916","3.916","3.916","-1.04%"
"02/25/1993","3.957","3.957","3.957","3.957","0.00%"
"02/24/1993","3.957","3.957","3.957","3.957","2.75%"
"02/23/1993","3.851","3.851","3.851","3.851","-2.16%"
"02/22/1993","3.936","3.936","3.936","3.936","-0.66%"
"02/19/1993","3.962","3.962","3.962","3.962","1.25%"
"02/18/1993","3.913","3.913","3.913","3.913","-2.61%"
"02/17/1993","4.018","4.018","4.018","4.018","-1.95%"
"02/16/1993","4.098","4.098","4.098","4.098","-1.61%"
"02/12/1993","4.165","4.165","4.165","4.165","-0.02%"
"02/11/1993","4.166","4.166","4.166","4.166","-1.95%"
"02/10/1993","4.249","4.249","4.249","4.249","1.29%"
"02/09/1993","4.195","4.195","4.195","4.195","1.50%"
"02/08/1993","4.133","4.133","4.133","4.133","1.52%"
"02/05/1993","4.071","4.071","4.071","4.071","-2.40%"
"02/04/1993","4.171","4.171","4.171","4.171","-1.56%"
"02/03/1993","4.237","4.237","4.237","4.237","-0.21%"
"02/02/1993","4.246","4.246","4.246","4.246","1.68%"
"02/01/1993","4.176","4.176","4.176","4.176","-0.10%"
"01/29/1993","4.180","4.180","4.180","4.180","0.50%"
"01/28/1993","4.159","4.159","4.159","4.159","-2.53%"
"01/27/1993","4.267","4.267","4.267","4.267","-0.35%"
"01/26/1993","4.282","4.282","4.282","4.282","2.03%"
"01/25/1993","4.197","4.197","4.197","4.197","-1.22%"
"01/22/1993","4.249","4.249","4.249","4.249","-1.21%"
"01/21/1993","4.301","4.301","4.301","4.301","-1.17%"
"01/20/1993","4.352","4.352","4.352","4.352","0.07%"
"01/19/1993","4.349","4.349","4.349","4.349","1.28%"
"01/18/1993","4.294","4.294","4.294","4.294","0.19%"
"01/15/1993","4.286","4.286","4.286","4.286","-1.11%"
"01/14/1993","4.334","4.334","4.334","4.334","-1.99%"
"01/13/1993","4.422","4.422","4.422","4.422","-0.76%"
"01/12/1993","4.456","4.456","4.456","4.456","0.45%"
"01/11/1993","4.436","4.436","4.436","4.436","-1.03%"
"01/08/1993","4.482","4.482","4.482","4.482","-3.18%"
"01/07/1993","4.629","4.629","4.629","4.629","2.68%"
"01/06/1993","4.508","4.508","4.508","4.508","0.74%"
"01/05/1993","4.475","4.475","4.475","4.475","0.38%"
"01/04/1993","4.458","4.458","4.458","4.458","1.11%"
"12/31/1992","4.409","4.409","4.409","4.409","-1.14%"
"12/30/1992","4.460","4.460","4.460","4.460","-2.87%"
"12/29/1992","4.592","4.592","4.592","4.592","-1.08%"
"12/28/1992","4.642","4.642","4.642","4.642","0.83%"
"12/25/1992","4.604","4.604","4.604","4.604","0.00%"
"12/24/1992","4.604","4.604","4.604","4.604","-0.82%"
"12/23/1992","4.642","4.642","4.642","4.642","0.78%"
"12/21/1992","4.606","4.606","4.606","4.606","-0.39%"
"12/18/1992","4.624","4.624","4.624","4.624","-0.09%"
"12/17/1992","4.628","4.628","4.628","4.628","0.09%"
"12/16/1992","4.624","4.624","4.624","4.624","-2.14%"
"12/15/1992","4.725","4.725","4.725","4.725","-1.42%"
"12/14/1992","4.793","4.793","4.793","4.793","0.88%"
"12/11/1992","4.751","4.751","4.751","4.751","2.55%"
"12/10/1992","4.633","4.633","4.633","4.633","0.91%"
"12/09/1992","4.591","4.591","4.591","4.591","0.75%"
"12/08/1992","4.557","4.557","4.557","4.557","-1.45%"
"12/07/1992","4.624","4.624","4.624","4.624","-1.09%"
"12/04/1992","4.675","4.675","4.675","4.675","-1.91%"
"12/03/1992","4.766","4.766","4.766","4.766","-0.36%"
"12/02/1992","4.783","4.783","4.783","4.783","0.19%"
"12/01/1992","4.774","4.774","4.774","4.774","-0.35%"
"11/30/1992","4.791","4.791","4.791","4.791","0.00%"
"11/27/1992","4.791","4.791","4.791","4.791","1.76%"
"11/26/1992","4.708","4.708","4.708","4.708","-0.25%"
"11/25/1992","4.720","4.720","4.720","4.720","1.68%"
"11/24/1992","4.642","4.642","4.642","4.642","0.76%"
"11/20/1992","4.607","4.607","4.607","4.607","2.49%"
"11/19/1992","4.495","4.495","4.495","4.495","-0.75%"
"11/18/1992","4.529","4.529","4.529","4.529","-1.65%"
"11/17/1992","4.605","4.605","4.605","4.605","-1.27%"
"11/16/1992","4.664","4.664","4.664","4.664","3.21%"
